date_time,Solar_power,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,rh_tmn,rh_tmx,td_avg,td_max,td_min,td_tmn,td_tmx,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,airt_tmn,airt_tmx,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,winds_tmx,netrad_avg,fan_rmp_avg,visibilitymiles,batt_volt_min,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
2020-02-23 13:59:00,-954587500.6695696,45,0.009,0.011,2.316,0.386,0.0,48,43,23FEB2020:13:18:31,23FEB2020:13:44:51,20.8,22.3,19.9,23FEB2020:13:00:04,23FEB2020:13:45:04,465.9,1284.0,2.188,0,37.8,40.1,36.1,23FEB2020:13:55:12,23FEB2020:13:19:42,340.0,272.8,85.8,317.1,669.1,43.0,308.0,2.908,7.829,23FEB2020:13:35:39,284.9,4622,15.161,13.39,36.1,37.6,14.913,101.4
2020-02-23 14:59:00,33995.66351379987,48,0.01,0.011,2.047,0.409,0.0,51,46,23FEB2020:14:59:51,23FEB2020:14:23:31,22.3,23.0,21.2,23FEB2020:14:09:44,23FEB2020:14:33:54,460.6,1115.0,1.907,0,37.8,40.1,35.8,23FEB2020:14:24:42,23FEB2020:14:56:32,336.8,271.2,85.8,226.6,585.3,39.0,323.0,2.908,7.829,23FEB2020:14:20:32,293.0,4619,16.342,13.38,35.8,36.3,15.783,101.3
2020-02-23 15:59:00,30367.462133717665,47,0.008,0.009,1.582,0.407,0.0,50,44,23FEB2020:15:53:11,23FEB2020:15:30:11,22.1,23.5,21.2,23FEB2020:15:23:24,23FEB2020:15:51:34,458.1,583.2,0.977,0,38.7,41.4,37.0,23FEB2020:15:22:42,23FEB2020:15:49:22,326.8,264.5,85.8,106.9,272.6,33.0,332.0,2.684,6.711,23FEB2020:15:21:53,103.3,4628,15.41,12.93,34.5,32.2,16.404,101.3
2020-02-23 16:59:00,12832.354307086816,43,0.004,0.005,0.9710001,0.424,0.0,45,40,23FEB2020:16:49:51,23FEB2020:16:01:01,23.2,23.7,22.3,23FEB2020:16:57:14,23FEB2020:16:08:34,457.6,475.4,0.867,0,41.2,43.3,39.6,23FEB2020:16:00:02,23FEB2020:16:40:12,328.6,268.1,85.8,98.9,251.2,57.0,279.0,1.566,5.369,23FEB2020:16:59:55,91.8,4614,15.286,12.83,37.8,31.3,16.28,101.3
2020-02-23 17:59:00,3206.9408365538343,48,0.003,0.004,0.304,0.412,0.0,53,43,23FEB2020:17:00:01,23FEB2020:17:35:21,22.5,23.0,21.9,23FEB2020:17:18:54,23FEB2020:17:50:24,462.0,90.6,0.16,0,39.4,41.5,37.6,23FEB2020:17:33:12,23FEB2020:17:02:12,319.0,283.1,85.8,17.28,42.39,50.0,292.0,1.342,6.487,23FEB2020:17:01:11,-10.86,4316,14.229,12.32,32.5,29.1,15.286,101.3
2020-02-24 07:59:00,0.0,59,0.0,0.001,0.063,0.297,0.0,62,55,24FEB2020:07:01:21,24FEB2020:07:41:11,14.7,15.3,14.0,24FEB2020:07:01:54,24FEB2020:07:32:04,441.3,35.84,0.066,0,26.8,28.2,25.9,24FEB2020:07:29:52,24FEB2020:07:00:52,291.2,244.6,86.3,10.04,16.88,61.0,276.0,2.013,6.263,24FEB2020:07:00:17,-39.77,4170,19.884,12.0,22.1,38.1,19.822,101.9
2020-02-24 08:59:00,8721.060156543695,59,0.001,0.001,0.619,0.296,0.0,60,57,24FEB2020:08:30:41,24FEB2020:08:08:01,14.7,15.4,14.4,24FEB2020:08:37:24,24FEB2020:08:08:44,445.9,107.2,0.152,0,27.1,27.7,26.6,24FEB2020:08:54:42,24FEB2020:08:31:02,292.9,245.4,86.4,23.08,45.46,50.0,288.0,1.566,5.145,24FEB2020:08:21:06,-25.15,4180,19.635,11.99,23.0,37.9,19.76,102.0
2020-02-24 09:59:00,11328.61068047921,58,0.001,0.001,1.286,0.3,0.0,59,56,24FEB2020:09:59:51,24FEB2020:09:08:11,15.1,16.0,14.4,24FEB2020:09:16:14,24FEB2020:09:43:44,439.7,226.8,0.368,0,27.3,28.6,26.6,24FEB2020:09:14:52,24FEB2020:09:56:52,301.3,275.5,86.5,49.9,103.0,58.0,300.0,1.566,5.816,24FEB2020:09:12:29,27.3,4223,19.884,12.06,26.4,39.9,19.822,102.1
2020-02-24 10:59:00,22070.855006878064,53,0.002,0.002,1.842,0.296,0.0,56,51,24FEB2020:10:59:51,24FEB2020:10:00:01,14.7,15.3,14.4,24FEB2020:10:34:54,24FEB2020:10:22:34,436.8,459.7,0.757,0,28.8,30.4,27.7,24FEB2020:10:02:52,24FEB2020:10:59:42,310.3,275.7,86.5,99.1,217.1,49.0,317.0,2.461,9.619,24FEB2020:10:30:44,83.4,4409,19.884,12.32,29.5,40.6,19.697,102.1
2020-02-24 11:59:00,20727.603713849472,48,0.004,0.004,2.225,0.288,0.0,51,44,24FEB2020:11:32:11,24FEB2020:11:04:31,14.0,15.1,13.1,24FEB2020:11:46:44,24FEB2020:11:53:04,435.4,844.0,1.43,0,30.4,32.5,28.9,24FEB2020:11:07:12,24FEB2020:11:29:02,321.8,278.7,86.5,177.4,417.5,47.0,307.0,3.132,10.961,24FEB2020:11:16:55,197.0,4652,19.884,12.86,32.7,37.2,19.635,102.1
2020-02-24 12:59:00,23801.553758989125,44,0.006,0.007,2.401,0.286,0.0,47,41,24FEB2020:12:48:41,24FEB2020:12:16:51,14.0,15.4,12.7,24FEB2020:12:33:04,24FEB2020:12:47:04,435.7,897.0,1.518,0,31.6,34.9,29.7,24FEB2020:12:12:42,24FEB2020:12:46:52,326.0,285.6,86.4,192.8,439.2,42.0,330.0,3.803,10.29,24FEB2020:12:27:15,205.9,4663,19.635,13.51,34.2,34.2,19.635,102.0
2020-02-24 13:59:00,16300.839790197948,45,0.007,0.008,2.351,0.282,0.0,48,42,24FEB2020:13:16:41,24FEB2020:13:49:51,13.6,15.4,12.6,24FEB2020:13:16:44,24FEB2020:13:56:04,435.4,628.9,1.059,0,31.8,33.4,30.0,24FEB2020:13:44:42,24FEB2020:13:10:02,321.7,291.6,86.4,131.1,293.3,44.0,319.0,3.579,10.514,24FEB2020:13:25:32,132.0,4572,19.884,12.73,32.9,33.8,19.325,102.0
2020-02-24 15:59:00,14575.926002283592,53,0.004,0.004,1.613,0.32,0.0,56,51,24FEB2020:15:05:51,24FEB2020:15:38:21,16.5,17.2,15.8,24FEB2020:15:18:14,24FEB2020:15:38:24,436.8,277.1,0.471,0,31.1,32.9,30.0,24FEB2020:15:39:52,24FEB2020:15:02:32,315.4,295.2,86.3,57.27,121.7,55.0,313.0,2.237,9.843,24FEB2020:15:55:17,44.15,4359,19.884,12.52,31.1,34.0,17.709,101.9
2020-02-24 16:59:00,6189.258375213049,54,0.002,0.003,0.9950001,0.322,0.0,56,52,24FEB2020:16:38:31,24FEB2020:16:59:51,16.7,17.6,15.8,24FEB2020:16:39:24,24FEB2020:16:59:54,435.8,200.4,0.349,0,30.9,32.0,30.0,24FEB2020:16:06:32,24FEB2020:16:08:22,313.8,291.5,86.3,42.86,92.2,58.0,287.0,1.79,6.487,24FEB2020:16:04:33,27.04,4335,19.884,12.38,30.7,33.8,19.263,101.9
2020-02-24 17:59:00,0.0,59,0.0,0.001,0.32,0.349,0.0,62,56,24FEB2020:17:01:51,24FEB2020:17:59:51,18.5,19.6,17.4,24FEB2020:17:05:54,24FEB2020:17:30:34,437.6,82.9,0.171,0,30.4,31.8,29.7,24FEB2020:17:05:12,24FEB2020:17:29:32,310.0,285.4,86.3,20.58,43.31,53.0,65.0,1.566,6.487,24FEB2020:17:30:37,-1.857,4290,19.884,12.26,29.5,34.5,19.014,101.9
2020-02-25 06:59:00,0.0,66,0.0,0.0,0.0,0.226,0.0,67,66,25FEB2020:06:55:41,25FEB2020:06:40:41,8.6,9.3,8.2,25FEB2020:06:56:14,25FEB2020:06:00:01,441.9,-3.44,0.0,0,18.0,18.9,17.4,25FEB2020:06:35:32,25FEB2020:06:14:02,273.0,211.5,86.9,1.336,0.0,25.0,38.0,4.026,10.066,25FEB2020:06:51:13,-62.93,4106,19.884,11.89,14.4,13.3,19.884,102.6
2020-02-25 07:59:00,0.0,65,0.0,0.001,0.06900001,0.217,0.0,66,64,25FEB2020:07:56:51,25FEB2020:07:09:41,7.7,8.6,7.2,25FEB2020:07:56:54,25FEB2020:07:16:24,442.7,28.16,0.034,0,17.4,19.0,16.7,25FEB2020:07:40:22,25FEB2020:07:12:42,272.1,210.2,87.0,6.942,8.52,24.0,39.0,4.026,9.843,25FEB2020:07:17:18,-60.39,4106,19.884,11.9,14.0,12.4,19.884,102.7
2020-02-25 08:59:00,24443.535935107844,62,0.001,0.001,0.6440001,0.211,0.0,65,60,25FEB2020:08:57:21,25FEB2020:08:06:21,7.2,8.1,6.8,25FEB2020:08:03:54,25FEB2020:08:58:44,442.9,109.5,0.141,0,18.0,20.1,16.3,25FEB2020:08:01:22,25FEB2020:08:59:42,273.4,210.7,87.1,23.58,47.94,38.0,43.0,4.026,11.408,25FEB2020:08:23:14,-38.31,4117,19.884,11.87,14.5,12.6,19.884,102.8
2020-02-25 11:59:00,-689649187.5836301,58,0.002,0.003,2.251,0.301,0.0,61,55,25FEB2020:11:51:51,25FEB2020:11:03:11,15.1,16.2,14.4,25FEB2020:11:15:44,25FEB2020:11:59:54,450.7,1250.0,2.165,0,26.2,29.1,23.7,25FEB2020:11:03:02,25FEB2020:11:59:22,316.9,243.9,87.2,266.7,666.7,45.0,327.0,2.684,7.158,25FEB2020:11:56:26,327.0,4667,19.884,13.49,29.8,29.5,19.511,102.9
2020-02-25 14:59:00,44854.55665828187,46,0.008,0.009,2.104,0.286,0.0,47,44,25FEB2020:14:55:51,25FEB2020:14:00:01,14.0,16.3,13.1,25FEB2020:14:24:24,25FEB2020:14:54:04,441.7,1156.0,1.997,0,30.6,33.6,28.2,25FEB2020:14:03:42,25FEB2020:14:53:02,331.5,249.9,87.1,220.7,614.0,52.0,311.0,2.684,7.382,25FEB2020:14:18:40,311.7,4639,19.884,13.44,35.2,25.3,19.449,102.8
2020-02-25 15:59:00,31628.67116862993,42,0.007,0.009,1.636,0.276,0.0,45,40,25FEB2020:15:54:31,25FEB2020:15:00:01,13.1,14.2,12.4,25FEB2020:15:56:24,25FEB2020:15:04:54,440.3,787.5,1.376,0,31.1,33.1,29.7,25FEB2020:15:15:52,25FEB2020:15:42:32,318.2,242.2,87.1,115.2,373.1,43.0,307.0,3.132,8.724,25FEB2020:15:32:05,181.9,4655,18.828,13.47,32.4,19.9,19.511,102.8
2020-02-25 17:59:00,2872.576964468615,43,0.003,0.004,0.336,0.26,0.0,48,38,25FEB2020:17:00:01,25FEB2020:17:59:51,11.8,12.6,10.9,25FEB2020:17:15:24,25FEB2020:17:42:44,441.8,89.6,0.148,0,30.2,32.4,28.8,25FEB2020:17:59:12,25FEB2020:17:06:52,300.6,230.8,87.1,13.17,40.72,58.0,280.0,1.79,6.935,25FEB2020:17:08:02,-42.27,4301,19.884,12.22,26.2,32.0,19.884,102.8
2020-02-26 07:59:00,0.0,55,0.001,0.001,0.075,0.187,0.0,56,55,26FEB2020:07:59:51,26FEB2020:07:07:31,4.5,5.0,4.3,26FEB2020:07:37:54,26FEB2020:07:58:34,444.4,49.25,0.094,0,18.0,18.7,17.1,26FEB2020:07:01:12,26FEB2020:07:59:42,275.4,228.7,87.1,13.0,24.74,34.0,49.0,4.921,14.54,26FEB2020:07:36:54,-35.0,4122,19.884,11.89,15.4,10.4,19.884,102.8
2020-02-26 08:59:00,0.0,56,0.001,0.002,0.666,0.198,0.0,60,51,26FEB2020:08:34:11,26FEB2020:08:41:41,5.7,9.0,4.6,26FEB2020:08:04:24,26FEB2020:08:41:44,447.8,235.6,0.406,0,19.6,21.7,18.1,26FEB2020:08:01:52,26FEB2020:08:59:52,284.9,251.6,87.1,53.54,115.0,31.0,66.0,4.026,11.185,26FEB2020:08:15:48,28.23,4219,19.884,12.0,19.9,15.3,19.884,102.9
2020-02-26 10:59:00,0.0,56,0.003,0.003,1.898,0.279,0.0,61,52,26FEB2020:10:11:31,26FEB2020:10:42:21,13.5,14.9,10.9,26FEB2020:10:11:44,26FEB2020:10:39:24,474.7,601.4,0.988,0,25.3,27.0,23.9,26FEB2020:10:04:42,26FEB2020:10:13:02,307.7,266.2,87.1,116.0,273.0,47.0,332.0,2.461,6.487,26FEB2020:10:46:43,115.5,4677,19.884,12.94,28.2,28.6,18.517,102.8
2020-02-26 11:59:00,0.0,51,0.004,0.005,2.273,0.284,0.0,58,44,26FEB2020:11:46:41,26FEB2020:11:01:41,13.8,15.3,12.6,26FEB2020:11:48:24,26FEB2020:11:08:24,460.6,1175.0,1.997,0,28.9,32.4,25.9,26FEB2020:11:05:02,26FEB2020:11:34:02,325.8,265.5,87.0,228.7,605.1,39.0,329.0,2.461,6.711,26FEB2020:11:54:58,316.1,4649,16.653,13.47,33.3,27.1,19.325,102.7
2020-02-26 14:59:00,0.0,41,0.009,0.01,2.122,0.295,0.0,43,38,26FEB2020:14:51:51,26FEB2020:14:27:11,14.5,15.4,13.8,26FEB2020:14:40:54,26FEB2020:14:06:04,448.5,965.0,1.625,0,34.2,36.7,32.0,26FEB2020:14:24:22,26FEB2020:14:55:12,336.4,291.4,86.8,175.7,471.3,48.0,333.0,2.908,8.5,26FEB2020:14:20:19,250.6,4640,19.884,13.44,38.7,19.8,19.014,102.5
2020-02-26 15:59:00,12935.090831484016,38,0.007,0.008,1.654,0.291,0.0,40,36,26FEB2020:15:51:21,26FEB2020:15:23:01,14.4,15.3,13.6,26FEB2020:15:12:14,26FEB2020:15:43:14,447.9,745.0,1.281,0,35.6,37.9,34.2,26FEB2020:15:18:32,26FEB2020:15:00:52,332.2,285.4,86.8,120.4,350.2,50.0,352.0,2.684,7.382,26FEB2020:15:40:28,183.0,4618,19.884,12.81,37.8,15.6,19.511,102.5
2020-02-26 16:59:00,11759.48214201719,38,0.005,0.006,1.034,0.29,0.0,40,36,26FEB2020:16:23:21,26FEB2020:16:14:01,14.2,14.9,13.5,26FEB2020:16:41:54,26FEB2020:16:20:54,446.7,444.8,0.807,0,35.8,37.6,34.7,26FEB2020:16:06:32,26FEB2020:16:26:52,326.8,289.9,86.7,84.9,222.4,45.0,327.0,2.684,6.711,26FEB2020:16:17:57,100.6,4538,19.884,12.68,36.0,16.0,19.573,102.4
2020-02-26 17:59:00,0.0,41,0.003,0.004,0.349,0.281,0.0,46,37,26FEB2020:17:00:41,26FEB2020:17:53:51,13.5,16.2,12.2,26FEB2020:17:41:54,26FEB2020:17:53:24,447.0,106.6,0.205,0,35.2,36.7,34.2,26FEB2020:17:58:22,26FEB2020:17:13:32,317.3,289.8,86.7,20.81,53.44,42.0,318.0,1.79,5.145,26FEB2020:17:18:51,5.188,4318,17.585,12.33,32.0,15.6,19.511,102.4
2020-02-27 08:59:00,26355.920663357665,64,0.0,0.0,0.678,0.3,0.0,69,60,27FEB2020:08:59:51,27FEB2020:08:12:21,15.1,16.0,14.2,27FEB2020:08:06:04,27FEB2020:08:38:14,460.3,109.7,0.134,0,25.2,27.1,23.2,27FEB2020:08:08:52,27FEB2020:08:57:12,284.5,231.5,86.9,24.52,46.13,46.0,252.0,1.118,2.908,27FEB2020:08:49:08,-31.3,4176,19.014,11.97,19.8,17.4,19.138,102.6
2020-02-27 10:59:00,-920842800.7196256,59,0.002,0.002,1.904,0.342,0.0,62,56,27FEB2020:10:10:21,27FEB2020:10:41:11,18.1,19.9,16.3,27FEB2020:10:10:24,27FEB2020:10:59:34,478.9,475.3,0.743,0,30.0,32.7,28.6,27FEB2020:10:10:02,27FEB2020:10:59:42,306.7,250.0,86.9,81.3,189.9,45.0,333.0,2.237,5.592,27FEB2020:10:31:39,51.86,4428,16.342,12.48,28.9,31.1,17.212,102.6
2020-02-27 11:59:00,52806.12236209378,53,0.004,0.004,2.282,0.37,0.0,58,49,27FEB2020:11:46:51,27FEB2020:11:00:01,19.9,20.8,19.2,27FEB2020:11:30:14,27FEB2020:11:55:34,475.1,1290.0,2.197,0,34.0,36.9,31.1,27FEB2020:11:00:32,27FEB2020:11:58:22,335.1,270.1,86.9,234.0,668.3,49.0,326.0,2.013,5.592,27FEB2020:11:56:07,369.4,4647,14.54,13.44,37.9,30.7,16.839,102.7
2020-02-27 12:59:00,-1227140312.6684575,50,0.009,0.01,2.451,0.394,0.0,51,49,27FEB2020:12:10:11,27FEB2020:12:21:31,21.4,22.3,20.3,27FEB2020:12:00:24,27FEB2020:12:47:54,470.4,1272.0,2.145,0,36.5,39.2,34.7,27FEB2020:12:05:32,27FEB2020:12:49:32,347.7,273.9,86.9,248.5,654.3,37.0,341.0,2.684,6.04,27FEB2020:12:49:31,332.0,4623,16.218,13.43,44.2,45.0,16.528,102.6
2020-02-27 13:59:00,-1131213006.6925764,47,0.009,0.011,2.395,0.395,0.0,50,44,27FEB2020:13:56:21,27FEB2020:13:01:11,21.4,22.5,20.3,27FEB2020:13:11:14,27FEB2020:13:29:54,461.0,1336.0,2.264,0,38.3,40.6,35.2,27FEB2020:13:05:02,27FEB2020:13:52:52,354.7,275.1,86.9,254.2,691.1,47.0,318.0,2.461,6.263,27FEB2020:13:01:54,357.2,4608,14.105,13.38,46.4,48.9,16.963,102.6
2020-02-27 14:59:00,38824.68872774934,44,0.01,0.011,2.125,0.408,0.0,46,43,27FEB2020:14:52:21,27FEB2020:14:30:21,22.1,23.4,21.2,27FEB2020:14:00:14,27FEB2020:14:57:54,459.3,1164.0,1.989,0,40.3,43.5,38.3,27FEB2020:14:07:32,27FEB2020:14:55:32,353.5,275.7,86.8,192.7,607.8,46.0,310.0,2.684,6.711,27FEB2020:14:12:39,337.4,4608,18.828,13.37,46.0,48.7,17.026,102.5
2020-02-27 15:59:00,30980.408132698805,43,0.009,0.011,1.657,0.43,0.0,45,40,27FEB2020:15:32:21,27FEB2020:15:47:11,23.4,24.6,22.3,27FEB2020:15:02:54,27FEB2020:15:59:44,459.7,885.0,1.542,0,42.1,44.2,40.5,27FEB2020:15:51:32,27FEB2020:15:30:12,342.2,274.0,86.8,102.0,450.4,42.0,323.0,2.684,7.606,27FEB2020:15:23:45,280.2,4607,15.659,13.36,42.6,38.3,16.901,102.5
2020-02-27 16:59:00,15846.963310791887,43,0.007,0.009,1.039,0.444,0.0,45,41,27FEB2020:16:29:31,27FEB2020:16:59:21,24.3,25.0,23.5,27FEB2020:16:22:24,27FEB2020:16:42:04,458.8,530.3,0.98,0,41.9,43.3,40.5,27FEB2020:16:00:52,27FEB2020:16:34:12,339.1,268.8,86.8,92.2,291.3,55.0,317.0,2.237,5.816,27FEB2020:16:35:59,128.9,4607,16.528,12.94,43.3,38.7,17.026,102.4
2020-02-27 17:59:00,0.0,48,0.004,0.005,0.36,0.423,0.0,51,45,27FEB2020:17:00:01,27FEB2020:17:58:21,23.0,24.1,22.3,27FEB2020:17:21:44,27FEB2020:17:00:01,464.3,92.4,0.141,0,41.0,42.3,38.8,27FEB2020:17:55:52,27FEB2020:17:00:01,320.4,260.2,86.8,11.65,41.42,31.0,303.0,2.013,6.935,27FEB2020:17:42:23,-30.52,4302,16.094,12.35,33.1,16.7,16.466,102.4
2020-02-28 06:59:00,0.0,67,0.0,0.0,0.0,0.333,0.0,76,58,28FEB2020:06:59:51,28FEB2020:06:24:01,17.4,19.2,15.4,28FEB2020:06:45:44,28FEB2020:06:26:04,448.3,-3.186,0.001,0,27.3,29.5,25.3,28FEB2020:06:13:52,28FEB2020:06:49:22,292.5,236.8,86.7,1.247,0.0,54.0,95.0,3.355,13.869,28FEB2020:06:47:17,-56.86,4171,19.884,11.96,22.3,31.5,17.647,102.3
2020-02-28 07:59:00,0.0,62,0.001,0.001,0.09,0.311,0.0,69,56,28FEB2020:07:49:41,28FEB2020:07:21:31,15.8,18.0,14.9,28FEB2020:07:47:14,28FEB2020:07:21:54,442.8,36.55,0.044,0,28.6,30.6,25.3,28FEB2020:07:20:12,28FEB2020:07:01:22,296.2,238.4,86.7,5.963,11.55,43.0,40.0,5.145,15.435,28FEB2020:07:24:40,-52.18,4167,19.884,11.99,23.9,32.7,19.511,102.4
2020-02-28 09:59:00,35725.49209600484,59,0.002,0.002,1.368,0.36,0.0,68,50,28FEB2020:09:24:01,28FEB2020:09:07:21,19.2,21.0,16.5,28FEB2020:09:15:44,28FEB2020:09:43:24,470.4,204.0,0.279,0,31.6,34.5,27.1,28FEB2020:09:03:12,28FEB2020:09:22:42,305.6,244.9,86.7,42.84,83.4,58.0,319.0,2.908,13.869,28FEB2020:09:14:45,-20.09,4232,14.789,12.12,27.9,36.3,16.653,102.4
2020-02-28 10:59:00,-93358699.82943045,62,0.002,0.003,1.92,0.386,0.0,65,59,28FEB2020:10:59:51,28FEB2020:10:18:21,20.8,21.7,20.3,28FEB2020:10:00:01,28FEB2020:10:54:04,467.0,412.1,0.62,0,31.6,34.2,29.8,28FEB2020:10:14:22,28FEB2020:10:53:52,309.1,247.3,86.7,62.78,172.8,44.0,317.0,2.237,6.487,28FEB2020:10:23:06,48.19,4356,15.286,12.3,30.2,34.9,15.596,102.4
2020-02-28 11:59:00,-460462168.5177541,54,0.003,0.004,2.296,0.406,0.0,59,50,28FEB2020:11:55:41,28FEB2020:11:00:01,22.1,23.5,20.8,28FEB2020:11:03:54,28FEB2020:11:52:54,461.7,1292.0,2.209,0,35.6,39.9,31.8,28FEB2020:11:02:32,28FEB2020:11:52:12,341.4,269.8,86.7,216.8,678.4,49.0,356.0,2.684,5.816,28FEB2020:11:00:28,389.9,4635,14.354,13.42,42.3,28.9,16.653,102.3
2020-02-28 12:59:00,-1727566876.0907774,48,0.009,0.011,2.465,0.42,0.0,51,45,28FEB2020:12:30:21,28FEB2020:12:06:21,22.8,23.9,21.7,28FEB2020:12:30:34,28FEB2020:12:47:54,457.1,1391.0,2.361,0,39.2,42.1,36.7,28FEB2020:12:03:42,28FEB2020:12:59:32,360.5,277.3,86.5,249.4,723.6,36.0,327.0,2.908,6.487,28FEB2020:12:07:40,391.0,4608,13.111,13.37,50.9,43.5,17.398,102.2
2020-02-28 13:59:00,-505564281.8875146,49,0.011,0.012,2.411,0.45,0.0,52,47,28FEB2020:13:05:31,28FEB2020:13:40:41,24.6,25.7,22.8,28FEB2020:13:08:34,28FEB2020:13:51:34,455.7,1350.0,2.294,0,40.1,42.4,38.5,28FEB2020:13:38:02,28FEB2020:13:17:02,363.3,278.4,86.5,230.5,702.3,35.0,321.0,3.132,7.606,28FEB2020:13:02:46,386.8,4600,14.789,13.34,51.3,55.0,16.715,102.1
2020-02-28 14:59:00,40817.96771262029,49,0.011,0.012,2.136,0.475,0.0,51,47,28FEB2020:14:58:31,28FEB2020:14:01:01,25.9,26.8,25.3,28FEB2020:14:08:24,28FEB2020:14:59:54,458.2,1183.0,2.025,0,41.5,45.3,39.2,28FEB2020:14:04:52,28FEB2020:14:59:52,362.8,278.3,86.4,176.0,620.8,53.0,327.0,2.461,6.935,28FEB2020:14:37:27,360.3,4600,14.354,13.32,51.6,54.5,16.715,102.0
2020-02-28 16:59:00,8751.320592115218,47,0.007,0.009,1.052,0.474,0.0,51,42,28FEB2020:16:27:41,28FEB2020:16:59:31,25.7,26.6,25.2,28FEB2020:16:53:54,28FEB2020:16:21:24,457.5,493.6,0.899,0,42.8,45.0,41.4,28FEB2020:16:59:32,28FEB2020:16:20:22,343.1,271.2,86.2,73.89,265.3,43.0,325.0,2.461,7.382,28FEB2020:16:00:54,119.5,4557,14.043,12.63,44.2,41.5,15.969,101.8
2020-02-28 17:59:00,3511.374144488745,52,0.004,0.005,0.373,0.473,0.0,54,51,28FEB2020:17:00:11,28FEB2020:17:59:31,25.7,26.1,25.2,28FEB2020:17:59:44,28FEB2020:17:07:14,462.4,90.3,0.162,0,41.4,42.3,40.1,28FEB2020:17:57:52,28FEB2020:17:34:22,321.0,266.2,86.2,13.57,43.05,57.0,296.0,1.342,3.803,28FEB2020:17:04:59,-25.32,4311,15.037,12.36,33.1,31.8,15.41,101.8
2020-02-29 08:59:00,16240.144198663404,39,0.002,0.002,0.717,0.332,0.0,41,36,29FEB2020:08:50:51,29FEB2020:08:21:41,17.4,19.6,16.0,29FEB2020:08:05:34,29FEB2020:08:59:54,446.4,318.3,0.561,0,40.5,43.0,37.6,29FEB2020:08:00:32,29FEB2020:08:51:42,324.8,292.0,85.4,51.0,152.3,52.0,358.0,1.79,6.711,29FEB2020:08:58:07,68.54,4300,18.641,12.19,35.6,22.3,19.449,100.8
2020-02-29 10:59:00,24282.86084822128,38,0.006,0.007,1.942,0.394,0.0,41,34,29FEB2020:10:38:41,29FEB2020:10:02:51,21.4,23.5,19.6,29FEB2020:10:22:34,29FEB2020:10:54:54,454.2,666.0,1.112,0,45.5,48.2,43.2,29FEB2020:10:05:02,29FEB2020:10:42:42,348.7,303.4,85.3,89.6,304.9,55.0,335.0,2.237,6.04,29FEB2020:10:51:37,170.1,4625,18.455,13.03,46.2,42.3,18.765,100.8
2020-02-29 11:59:00,24973.061779350457,36,0.007,0.008,2.317,0.411,0.0,39,32,29FEB2020:11:58:41,29FEB2020:11:15:51,22.3,23.5,21.4,29FEB2020:11:58:44,29FEB2020:11:28:24,449.0,804.0,1.334,0,47.1,50.4,44.2,29FEB2020:11:07:02,29FEB2020:11:43:12,357.3,306.2,85.3,106.3,374.0,56.0,336.0,2.013,8.053,29FEB2020:11:50:15,216.6,4654,19.884,13.44,50.4,50.9,18.952,100.7
2020-02-29 13:59:00,23253.32715517665,27,0.011,0.013,2.434,0.375,0.0,31,23,29FEB2020:13:50:41,29FEB2020:13:19:01,20.1,24.1,17.4,29FEB2020:13:50:44,29FEB2020:13:19:04,434.2,1106.0,1.855,0,52.9,54.9,50.2,29FEB2020:13:16:22,29FEB2020:13:38:02,377.6,316.0,85.1,142.0,525.5,71.0,298.0,2.684,8.277,29FEB2020:13:58:04,321.9,4627,19.884,13.18,56.7,58.6,19.325,100.5
2020-02-29 14:59:00,14754.2367746905,29,0.011,0.013,2.166,0.376,0.0,34,24,29FEB2020:14:01:11,29FEB2020:14:42:21,20.1,24.1,17.4,29FEB2020:14:24:44,29FEB2020:14:42:24,435.7,576.7,0.957,0,51.6,53.2,49.6,29FEB2020:14:34:22,29FEB2020:14:02:02,358.4,313.2,85.1,64.94,254.7,64.0,308.0,2.684,8.948,29FEB2020:14:18:30,144.6,4485,18.455,12.71,48.9,49.3,19.449,100.5
2020-03-01 06:59:00,0.0,96,0.0,0.0,0.0,0.499,0.0,96,96,01MAR2020:06:58:41,01MAR2020:06:06:31,27.1,27.3,27.0,01MAR2020:06:58:44,01MAR2020:06:11:34,434.2,-3.491,0.0,0,27.9,28.4,27.7,01MAR2020:06:48:52,01MAR2020:06:36:32,304.9,305.2,85.1,0.038,0.038,,,,,01JAN1990:00:00:03,0.246,1395,1.305,12.13,27.9,27.9,0.994,100.5
2020-03-01 07:59:00,0.0,95,0.0,0.0,0.0,0.495,0.0,96,95,01MAR2020:07:59:41,01MAR2020:07:12:21,26.8,27.1,26.6,01MAR2020:07:33:53,01MAR2020:07:12:34,435.3,6.076,0.023,0,27.7,28.8,27.5,01MAR2020:07:29:52,01MAR2020:07:43:12,304.3,304.8,85.2,9.77,3.379,0.0,122.0,3.579,3.579,01MAR2020:07:52:06,-5.872,1398,1.491,12.11,27.7,27.5,1.926,100.6
